Date_datetime,Région,tmoy,annee,mois,Jour_semaine,Consommation (MW)
2018-06-08,Normandie,18.05,2018,6,4,1225533.0
2018-06-08,Nouvelle-Aquitaine,20.05,2018,6,4,1424489.0
2018-06-08,Occitanie,19.75,2018,6,4,1594061.0
2018-06-08,Pays de la Loire,20.12,2018,6,4,1722604.0
2018-06-08,Provence-Alpes-Côte d'Azur,20.36,2018,6,4,1912205.0
2018-06-08,Île-de-France,20.21,2018,6,4,2242028.0
2018-06-09,Auvergne-Rhône-Alpes,21.12,2018,6,5,288972.0
2018-06-09,Bourgogne-Franche-Comté,21.55,2018,6,5,379305.0
2018-06-09,Bretagne,19.01,2018,6,5,465408.0
2018-06-09,Centre-Val de Loire,22.05,2018,6,5,539153.0
2018-06-09,Grand Est,21.57,2018,6,5,741531.0
2018-06-09,Hauts-de-France,17.14,2018,6,5,964558.0
2018-06-09,Normandie,17.69,2018,6,5,1078637.0
2018-06-09,Nouvelle-Aquitaine,21.6,2018,6,5,1257040.0
2018-06-09,Occitanie,21.53,2018,6,5,1413270.0
2018-06-09,Pays de la Loire,21.92,2018,6,5,1520630.0
2018-06-09,Provence-Alpes-Côte d'Azur,21.27,2018,6,5,1700478.0
2018-06-09,Île-de-France,20.1,2018,6,5,1999661.0
2018-06-10,Auvergne-Rhône-Alpes,21.71,2018,6,6,272893.0
2018-06-10,Bourgogne-Franche-Comté,21.18,2018,6,6,354977.0
2018-06-10,Bretagne,17.54,2018,6,6,433931.0
2018-06-10,Centre-Val de Loire,20.72,2018,6,6,504637.0
2018-06-10,Grand Est,21.82,2018,6,6,688867.0
2018-06-10,Hauts-de-France,17.99,2018,6,6,896634.0
2018-06-10,Normandie,18.04,2018,6,6,1003669.0
2018-06-10,Nouvelle-Aquitaine,19.62,2018,6,6,1169747.0
2018-06-10,Occitanie,20.41,2018,6,6,1317438.0
2018-06-10,Pays de la Loire,20.25,2018,6,6,1415507.0
2018-06-10,Provence-Alpes-Côte d'Azur,21.79,2018,6,6,1588461.0
2018-06-10,Île-de-France,20.61,2018,6,6,1874669.0
2018-06-11,Auvergne-Rhône-Alpes,19.91,2018,6,0,326005.0
2018-06-11,Bourgogne-Franche-Comté,20.91,2018,6,0,429452.0
2018-06-11,Bretagne,16.79,2018,6,0,530326.0
2018-06-11,Centre-Val de Loire,20.04,2018,6,0,613976.0
2018-06-11,Grand Est,20.46,2018,6,0,837129.0
2018-06-11,Hauts-de-France,18.1,2018,6,0,1076900.0
2018-06-11,Normandie,17.37,2018,6,0,1203550.0
2018-06-11,Nouvelle-Aquitaine,18.08,2018,6,0,1398222.0
2018-06-11,Occitanie,18.84,2018,6,0,1567677.0
2018-06-11,Pays de la Loire,17.67,2018,6,0,1695910.0
2018-06-11,Provence-Alpes-Côte d'Azur,20.98,2018,6,0,1884802.0
2018-06-11,Île-de-France,19.43,2018,6,0,2219039.0
2018-06-12,Auvergne-Rhône-Alpes,18.11,2018,6,1,330557.0
2018-06-12,Bourgogne-Franche-Comté,19.55,2018,6,1,435057.0
2018-06-12,Bretagne,17.1,2018,6,1,537521.0
2018-06-12,Centre-Val de Loire,17.88,2018,6,1,621948.0
2018-06-12,Grand Est,18.91,2018,6,1,853468.0
2018-06-12,Hauts-de-France,16.96,2018,6,1,1096859.0
2018-06-12,Normandie,16.76,2018,6,1,1225586.0
2018-06-12,Nouvelle-Aquitaine,17.63,2018,6,1,1423912.0
2018-06-12,Occitanie,17.13,2018,6,1,1595190.0
2018-06-12,Pays de la Loire,18.22,2018,6,1,1725524.0
2018-06-12,Provence-Alpes-Côte d'Azur,20.78,2018,6,1,1915944.0
2018-06-12,Île-de-France,17.03,2018,6,1,2245246.0
2018-06-13,Auvergne-Rhône-Alpes,16.58,2018,6,2,330399.0
2018-06-13,Bourgogne-Franche-Comté,17.03,2018,6,2,435192.0
2018-06-13,Bretagne,16.0,2018,6,2,537959.0
2018-06-13,Centre-Val de Loire,14.93,2018,6,2,622462.0
2018-06-13,Grand Est,15.46,2018,6,2,847440.0
2018-06-13,Hauts-de-France,14.06,2018,6,2,1090090.0
2018-06-13,Normandie,15.02,2018,6,2,1218949.0
2018-06-13,Nouvelle-Aquitaine,18.18,2018,6,2,1416048.0
2018-06-13,Occitanie,19.47,2018,6,2,1590171.0
2018-06-13,Pays de la Loire,16.98,2018,6,2,1720011.0
2018-06-13,Provence-Alpes-Côte d'Azur,19.42,2018,6,2,1909756.0
2018-06-13,Île-de-France,14.31,2018,6,2,2234532.0
2018-06-14,Auvergne-Rhône-Alpes,16.01,2018,6,3,328341.0
2018-06-14,Bourgogne-Franche-Comté,15.13,2018,6,3,434266.0
2018-06-14,Bretagne,15.91,2018,6,3,538100.0
2018-06-14,Centre-Val de Loire,14.57,2018,6,3,623860.0
2018-06-14,Grand Est,14.89,2018,6,3,855798.0
2018-06-14,Hauts-de-France,14.2,2018,6,3,1105529.0
2018-06-14,Normandie,15.22,2018,6,3,1234401.0
2018-06-14,Nouvelle-Aquitaine,17.18,2018,6,3,1430854.0
2018-06-14,Occitanie,18.66,2018,6,3,1606179.0
2018-06-14,Pays de la Loire,15.62,2018,6,3,1737041.0
2018-06-14,Provence-Alpes-Côte d'Azur,20.32,2018,6,3,1927597.0
2018-06-14,Île-de-France,15.69,2018,6,3,2254948.0
2018-06-15,Auvergne-Rhône-Alpes,18.15,2018,6,4,326981.0
2018-06-15,Bourgogne-Franche-Comté,18.91,2018,6,4,431597.0
2018-06-15,Bretagne,14.76,2018,6,4,532930.0
2018-06-15,Centre-Val de Loire,18.81,2018,6,4,616866.0
2018-06-15,Grand Est,18.51,2018,6,4,847501.0
2018-06-15,Hauts-de-France,15.34,2018,6,4,1095999.0
2018-06-15,Normandie,14.95,2018,6,4,1223133.0
2018-06-15,Nouvelle-Aquitaine,17.84,2018,6,4,1418708.0
2018-06-15,Occitanie,19.34,2018,6,4,1592577.0
2018-06-15,Pays de la Loire,18.4,2018,6,4,1720480.0
2018-06-15,Provence-Alpes-Côte d'Azur,22.05,2018,6,4,1912655.0
2018-06-15,Île-de-France,18.65,2018,6,4,2240724.0
2018-06-16,Auvergne-Rhône-Alpes,18.85,2018,6,5,286846.0
2018-06-16,Bourgogne-Franche-Comté,19.67,2018,6,5,376078.0
2018-06-16,Bretagne,14.56,2018,6,5,461306.0
2018-06-16,Centre-Val de Loire,18.58,2018,6,5,534083.0
2018-06-16,Grand Est,18.32,2018,6,5,736142.0
2018-06-16,Hauts-de-France,15.44,2018,6,5,954977.0
2018-06-16,Normandie,15.15,2018,6,5,1068058.0
2018-06-16,Nouvelle-Aquitaine,17.73,2018,6,5,1245782.0
2018-06-16,Occitanie,19.78,2018,6,5,1402439.0
2018-06-16,Pays de la Loire,16.73,2018,6,5,1507384.0
2018-06-16,Provence-Alpes-Côte d'Azur,22.31,2018,6,5,1691369.0
2018-06-16,Île-de-France,18.33,2018,6,5,1982111.0
2018-06-17,Auvergne-Rhône-Alpes,18.7,2018,6,6,268269.0
2018-06-17,Bourgogne-Franche-Comté,18.23,2018,6,6,348659.0
2018-06-17,Bretagne,15.24,2018,6,6,427213.0
2018-06-17,Centre-Val de Loire,17.51,2018,6,6,494300.0
2018-06-17,Grand Est,17.16,2018,6,6,675758.0
2018-06-17,Hauts-de-France,15.33,2018,6,6,881344.0
2018-06-17,Normandie,15.65,2018,6,6,986875.0
2018-06-17,Nouvelle-Aquitaine,17.62,2018,6,6,1153296.0
2018-06-17,Occitanie,18.9,2018,6,6,1300559.0
2018-06-17,Pays de la Loire,17.6,2018,6,6,1396631.0
2018-06-17,Provence-Alpes-Côte d'Azur,22.77,2018,6,6,1570454.0
2018-06-17,Île-de-France,17.6,2018,6,6,1844762.0
2018-06-18,Auvergne-Rhône-Alpes,17.63,2018,6,0,315591.0
2018-06-18,Bourgogne-Franche-Comté,17.33,2018,6,0,416923.0
2018-06-18,Bretagne,17.86,2018,6,0,517313.0
2018-06-18,Centre-Val de Loire,19.48,2018,6,0,598798.0
2018-06-18,Grand Est,17.24,2018,6,0,821024.0
2018-06-18,Hauts-de-France,16.77,2018,6,0,1059980.0
2018-06-18,Normandie,17.95,2018,6,0,1185399.0
2018-06-18,Nouvelle-Aquitaine,18.16,2018,6,0,1381091.0
2018-06-18,Occitanie,19.23,2018,6,0,1552374.0
2018-06-18,Pays de la Loire,19.4,2018,6,0,1677444.0
2018-06-18,Provence-Alpes-Côte d'Azur,22.98,2018,6,0,1868846.0
2018-06-18,Île-de-France,20.08,2018,6,0,2189592.0
2018-06-19,Auvergne-Rhône-Alpes,20.13,2018,6,1,327069.0
2018-06-19,Bourgogne-Franche-Comté,19.82,2018,6,1,433554.0
2018-06-19,Bretagne,19.15,2018,6,1,537726.0
2018-06-19,Centre-Val de Loire,19.25,2018,6,1,623256.0
2018-06-19,Grand Est,18.64,2018,6,1,858848.0
2018-06-19,Hauts-de-France,16.91,2018,6,1,1105342.0
2018-06-19,Normandie,18.65,2018,6,1,1234839.0
2018-06-19,Nouvelle-Aquitaine,20.34,2018,6,1,1435402.0
2018-06-19,Occitanie,22.37,2018,6,1,1613268.0
2018-06-19,Pays de la Loire,18.98,2018,6,1,1743348.0
2018-06-19,Provence-Alpes-Côte d'Azur,24.23,2018,6,1,1943766.0
2018-06-19,Île-de-France,20.44,2018,6,1,2276112.0
2018-06-20,Auvergne-Rhône-Alpes,22.4,2018,6,2,331290.0
2018-06-20,Bourgogne-Franche-Comté,22.19,2018,6,2,439421.0
2018-06-20,Bretagne,19.59,2018,6,2,543752.0
2018-06-20,Centre-Val de Loire,21.41,2018,6,2,632182.0
2018-06-20,Grand Est,21.51,2018,6,2,871994.0
2018-06-20,Hauts-de-France,19.29,2018,6,2,1123342.0
2018-06-20,Normandie,19.65,2018,6,2,1253860.0
2018-06-20,Nouvelle-Aquitaine,23.65,2018,6,2,1460450.0
2018-06-20,Occitanie,23.74,2018,6,2,1642369.0
2018-06-20,Pays de la Loire,22.55,2018,6,2,1774646.0
2018-06-20,Provence-Alpes-Côte d'Azur,24.74,2018,6,2,1978775.0
2018-06-20,Île-de-France,21.6,2018,6,2,2320042.0
2018-06-21,Auvergne-Rhône-Alpes,22.79,2018,6,3,333117.0
2018-06-21,Bourgogne-Franche-Comté,21.11,2018,6,3,440580.0
2018-06-21,Bretagne,15.92,2018,6,3,542052.0
2018-06-21,Centre-Val de Loire,18.91,2018,6,3,629809.0
2018-06-21,Grand Est,19.24,2018,6,3,866981.0
2018-06-21,Hauts-de-France,15.51,2018,6,3,1112687.0
2018-06-21,Normandie,15.83,2018,6,3,1239473.0
2018-06-21,Nouvelle-Aquitaine,22.86,2018,6,3,1447459.0
2018-06-21,Occitanie,23.94,2018,6,3,1630841.0
2018-06-21,Pays de la Loire,19.5,2018,6,3,1760140.0
2018-06-21,Provence-Alpes-Côte d'Azur,24.98,2018,6,3,1968177.0
2018-06-21,Île-de-France,18.31,2018,6,3,2298580.0
2018-06-22,Auvergne-Rhône-Alpes,17.36,2018,6,4,317732.0
2018-06-22,Bourgogne-Franche-Comté,15.02,2018,6,4,419573.0
2018-06-22,Bretagne,14.01,2018,6,4,519151.0
2018-06-22,Centre-Val de Loire,14.91,2018,6,4,603436.0
2018-06-22,Grand Est,13.36,2018,6,4,831069.0
2018-06-22,Hauts-de-France,12.91,2018,6,4,1071645.0
2018-06-22,Normandie,13.2,2018,6,4,1198179.0
2018-06-22,Nouvelle-Aquitaine,19.66,2018,6,4,1397047.0
2018-06-22,Occitanie,23.11,2018,6,4,1575020.0
2018-06-22,Pays de la Loire,16.7,2018,6,4,1699936.0
2018-06-22,Provence-Alpes-Côte d'Azur,23.62,2018,6,4,1902018.0
2018-06-22,Île-de-France,14.85,2018,6,4,2219477.0
2018-06-23,Auvergne-Rhône-Alpes,16.39,2018,6,5,281331.0
2018-06-23,Bourgogne-Franche-Comté,15.64,2018,6,5,368500.0
2018-06-23,Bretagne,16.51,2018,6,5,451901.0
2018-06-23,Centre-Val de Loire,16.01,2018,6,5,525823.0
2018-06-23,Grand Est,13.97,2018,6,5,725203.0
2018-06-23,Hauts-de-France,13.47,2018,6,5,938971.0
2018-06-23,Normandie,14.59,2018,6,5,1050889.0
2018-06-23,Nouvelle-Aquitaine,18.94,2018,6,5,1227981.0
2018-06-23,Occitanie,20.19,2018,6,5,1386252.0
2018-06-23,Pays de la Loire,18.05,2018,6,5,1491322.0
2018-06-23,Provence-Alpes-Côte d'Azur,21.99,2018,6,5,1678839.0
2018-06-23,Île-de-France,15.29,2018,6,5,1964612.0
2018-06-24,Auvergne-Rhône-Alpes,17.85,2018,6,6,270276.0
2018-06-24,Bourgogne-Franche-Comté,17.53,2018,6,6,350946.0
2018-06-24,Bretagne,17.31,2018,6,6,427114.0
2018-06-24,Centre-Val de Loire,17.69,2018,6,6,497116.0
2018-06-24,Grand Est,15.46,2018,6,6,679567.0
2018-06-24,Hauts-de-France,15.81,2018,6,6,880745.0
2018-06-24,Normandie,16.19,2018,6,6,986254.0
2018-06-24,Nouvelle-Aquitaine,20.06,2018,6,6,1153913.0
2018-06-24,Occitanie,20.72,2018,6,6,1303170.0
2018-06-24,Pays de la Loire,19.45,2018,6,6,1399722.0
2018-06-24,Provence-Alpes-Côte d'Azur,21.43,2018,6,6,1576991.0
2018-06-24,Île-de-France,17.74,2018,6,6,1851406.0
2018-06-25,Auvergne-Rhône-Alpes,18.07,2018,6,0,321497.0
2018-06-25,Bourgogne-Franche-Comté,17.69,2018,6,0,423902.0
2018-06-25,Bretagne,18.49,2018,6,0,522440.0
2018-06-25,Centre-Val de Loire,18.24,2018,6,0,607960.0
2018-06-25,Grand Est,17.28,2018,6,0,830182.0
2018-06-25,Hauts-de-France,17.4,2018,6,0,1066133.0
2018-06-25,Normandie,17.54,2018,6,0,1190966.0
2018-06-25,Nouvelle-Aquitaine,20.85,2018,6,0,1388907.0
2018-06-25,Occitanie,21.78,2018,6,0,1564451.0
2018-06-25,Pays de la Loire,20.78,2018,6,0,1690712.0
2018-06-25,Provence-Alpes-Côte d'Azur,21.51,2018,6,0,1883324.0
2018-06-25,Île-de-France,18.62,2018,6,0,2207821.0
2018-06-26,Auvergne-Rhône-Alpes,19.83,2018,6,1,333193.0
2018-06-26,Bourgogne-Franche-Comté,20.28,2018,6,1,441524.0
2018-06-26,Bretagne,21.0,2018,6,1,544581.0
2018-06-26,Centre-Val de Loire,20.77,2018,6,1,634216.0
2018-06-26,Grand Est,18.56,2018,6,1,866705.0
2018-06-26,Hauts-de-France,18.03,2018,6,1,1108631.0
2018-06-26,Normandie,18.78,2018,6,1,1237488.0
2018-06-26,Nouvelle-Aquitaine,22.92,2018,6,1,1446750.0
2018-06-26,Occitanie,22.88,2018,6,1,1627532.0
2018-06-26,Pays de la Loire,22.9,2018,6,1,1759978.0
2018-06-26,Provence-Alpes-Côte d'Azur,22.84,2018,6,1,1954419.0
2018-06-26,Île-de-France,20.62,2018,6,1,2289178.0
2018-06-27,Auvergne-Rhône-Alpes,20.58,2018,6,2,335793.0
2018-06-27,Bourgogne-Franche-Comté,21.01,2018,6,2,442681.0
2018-06-27,Bretagne,21.26,2018,6,2,546145.0
2018-06-27,Centre-Val de Loire,21.37,2018,6,2,636932.0
2018-06-27,Grand Est,19.71,2018,6,2,869734.0
2018-06-27,Hauts-de-France,18.96,2018,6,2,1112392.0
2018-06-27,Normandie,18.74,2018,6,2,1242854.0
2018-06-27,Nouvelle-Aquitaine,23.44,2018,6,2,1455473.0
2018-06-27,Occitanie,23.58,2018,6,2,1640029.0
2018-06-27,Pays de la Loire,23.8,2018,6,2,1774788.0
2018-06-27,Provence-Alpes-Côte d'Azur,22.52,2018,6,2,1972374.0
2018-06-27,Île-de-France,21.26,2018,6,2,2307089.0
2018-06-28,Auvergne-Rhône-Alpes,20.21,2018,6,3,334886.0
2018-06-28,Bourgogne-Franche-Comté,20.77,2018,6,3,441044.0
2018-06-28,Bretagne,20.8,2018,6,3,545118.0
2018-06-28,Centre-Val de Loire,21.48,2018,6,3,635412.0
2018-06-28,Grand Est,19.64,2018,6,3,868310.0
2018-06-28,Hauts-de-France,20.48,2018,6,3,1113363.0
2018-06-28,Normandie,19.62,2018,6,3,1242415.0
2018-06-28,Nouvelle-Aquitaine,23.09,2018,6,3,1458442.0
2018-06-28,Occitanie,23.42,2018,6,3,1642855.0
2018-06-28,Pays de la Loire,23.95,2018,6,3,1777809.0
2018-06-28,Provence-Alpes-Côte d'Azur,23.02,2018,6,3,1976463.0
2018-06-28,Île-de-France,21.88,2018,6,3,2308662.0
2018-06-29,Auvergne-Rhône-Alpes,20.24,2018,6,4,331747.0
2018-06-29,Bourgogne-Franche-Comté,21.53,2018,6,4,436967.0
2018-06-29,Bretagne,21.5,2018,6,4,539225.0
2018-06-29,Centre-Val de Loire,22.33,2018,6,4,628795.0
2018-06-29,Grand Est,22.17,2018,6,4,861425.0
2018-06-29,Hauts-de-France,21.01,2018,6,4,1106691.0
2018-06-29,Normandie,20.39,2018,6,4,1234936.0
2018-06-29,Nouvelle-Aquitaine,23.6,2018,6,4,1451907.0
2018-06-29,Occitanie,23.57,2018,6,4,1635447.0
2018-06-29,Pays de la Loire,24.32,2018,6,4,1768274.0
2018-06-29,Provence-Alpes-Côte d'Azur,22.48,2018,6,4,1968276.0
2018-06-29,Île-de-France,23.02,2018,6,4,2302271.0
2018-06-30,Auvergne-Rhône-Alpes,23.53,2018,6,5,300194.0
2018-06-30,Bourgogne-Franche-Comté,23.88,2018,6,5,392333.0
2018-06-30,Bretagne,22.35,2018,6,5,478658.0
2018-06-30,Centre-Val de Loire,24.23,2018,6,5,561676.0
2018-06-30,Grand Est,23.14,2018,6,5,767414.0
2018-06-30,Hauts-de-France,21.34,2018,6,5,987799.0
2018-06-30,Normandie,21.35,2018,6,5,1104736.0
2018-06-30,Nouvelle-Aquitaine,25.62,2018,6,5,1305789.0
2018-06-30,Occitanie,24.42,2018,6,5,1477140.0
2018-06-30,Pays de la Loire,26.42,2018,6,5,1589281.0
2018-06-30,Provence-Alpes-Côte d'Azur,23.9,2018,6,5,1780822.0
2018-06-30,Île-de-France,24.64,2018,6,5,2085819.0
2018-07-01,Auvergne-Rhône-Alpes,24.93,2018,7,6,283096.0
2018-07-01,Bourgogne-Franche-Comté,25.42,2018,7,6,368641.0
2018-07-01,Bretagne,23.04,2018,7,6,447516.0
2018-07-01,Centre-Val de Loire,25.7,2018,7,6,525327.0
2018-07-01,Grand Est,23.22,2018,7,6,712346.0
2018-07-01,Hauts-de-France,24.83,2018,7,6,919926.0
2018-07-01,Normandie,22.98,2018,7,6,1030573.0
2018-07-01,Nouvelle-Aquitaine,25.46,2018,7,6,1213367.0
2018-07-01,Occitanie,24.34,2018,7,6,1376634.0
2018-07-01,Pays de la Loire,26.67,2018,7,6,1479233.0
2018-07-01,Provence-Alpes-Côte d'Azur,24.54,2018,7,6,1661113.0
2018-07-01,Île-de-France,26.03,2018,7,6,1956519.0
2018-07-02,Auvergne-Rhône-Alpes,24.5,2018,7,0,336599.0
2018-07-02,Bourgogne-Franche-Comté,24.08,2018,7,0,443565.0
2018-07-02,Bretagne,20.19,2018,7,0,544175.0
2018-07-02,Centre-Val de Loire,23.48,2018,7,0,632967.0
2018-07-02,Grand Est,22.05,2018,7,0,857159.0
2018-07-02,Hauts-de-France,22.62,2018,7,0,1098562.0
2018-07-02,Normandie,22.57,2018,7,0,1228579.0
2018-07-02,Nouvelle-Aquitaine,22.88,2018,7,0,1436146.0
2018-07-02,Occitanie,24.12,2018,7,0,1626106.0
2018-07-02,Pays de la Loire,23.12,2018,7,0,1755586.0
2018-07-02,Provence-Alpes-Côte d'Azur,24.26,2018,7,0,1956600.0
2018-07-02,Île-de-France,24.51,2018,7,0,2296077.0
2018-07-03,Auvergne-Rhône-Alpes,23.4,2018,7,1,341144.0
2018-07-03,Bourgogne-Franche-Comté,23.48,2018,7,1,452139.0
2018-07-03,Bretagne,19.48,2018,7,1,556307.0
2018-07-03,Centre-Val de Loire,22.62,2018,7,1,644532.0
2018-07-03,Grand Est,22.64,2018,7,1,882590.0
2018-07-03,Hauts-de-France,22.66,2018,7,1,1131665.0
2018-07-03,Normandie,21.13,2018,7,1,1264225.0
2018-07-03,Nouvelle-Aquitaine,22.62,2018,7,1,1479361.0
2018-07-03,Occitanie,24.91,2018,7,1,1677152.0
2018-07-03,Pays de la Loire,23.02,2018,7,1,1809937.0
2018-07-03,Provence-Alpes-Côte d'Azur,25.18,2018,7,1,2016443.0
2018-07-03,Île-de-France,23.95,2018,7,1,2366292.0
2018-07-04,Auvergne-Rhône-Alpes,23.35,2018,7,2,340515.0
2018-07-04,Bourgogne-Franche-Comté,23.16,2018,7,2,451037.0
2018-07-04,Bretagne,19.98,2018,7,2,554902.0
2018-07-04,Centre-Val de Loire,22.5,2018,7,2,643160.0
2018-07-04,Grand Est,23.24,2018,7,2,881758.0
2018-07-04,Hauts-de-France,21.08,2018,7,2,1133438.0
2018-07-04,Normandie,20.76,2018,7,2,1266320.0
2018-07-04,Nouvelle-Aquitaine,22.24,2018,7,2,1476363.0
2018-07-04,Occitanie,24.87,2018,7,2,1670256.0
2018-07-04,Pays de la Loire,21.72,2018,7,2,1803680.0
2018-07-04,Provence-Alpes-Côte d'Azur,25.28,2018,7,2,2013724.0
2018-07-04,Île-de-France,23.73,2018,7,2,2363251.0
2018-07-05,Auvergne-Rhône-Alpes,20.33,2018,7,3,333472.0
2018-07-05,Bourgogne-Franche-Comté,19.46,2018,7,3,441428.0
2018-07-05,Bretagne,18.79,2018,7,3,546125.0
2018-07-05,Centre-Val de Loire,20.23,2018,7,3,631950.0
2018-07-05,Grand Est,19.67,2018,7,3,864950.0
2018-07-05,Hauts-de-France,19.73,2018,7,3,1117004.0
2018-07-05,Normandie,19.8,2018,7,3,1248613.0
2018-07-05,Nouvelle-Aquitaine,20.21,2018,7,3,1450138.0
2018-07-05,Occitanie,21.4,2018,7,3,1633913.0
2018-07-05,Pays de la Loire,21.08,2018,7,3,1766776.0
2018-07-05,Provence-Alpes-Côte d'Azur,24.73,2018,7,3,1977132.0
2018-07-05,Île-de-France,22.39,2018,7,3,2317001.0
2018-07-06,Auvergne-Rhône-Alpes,20.59,2018,7,4,328777.0
2018-07-06,Bourgogne-Franche-Comté,21.78,2018,7,4,434351.0
2018-07-06,Bretagne,19.48,2018,7,4,537058.0
2018-07-06,Centre-Val de Loire,21.73,2018,7,4,618653.0
2018-07-06,Grand Est,21.26,2018,7,4,850284.0
2018-07-06,Hauts-de-France,20.44,2018,7,4,1100827.0
2018-07-06,Normandie,19.96,2018,7,4,1231081.0
2018-07-06,Nouvelle-Aquitaine,21.18,2018,7,4,1434465.0
2018-07-06,Occitanie,22.18,2018,7,4,1616394.0
2018-07-06,Pays de la Loire,22.12,2018,7,4,1746552.0
2018-07-06,Provence-Alpes-Côte d'Azur,24.25,2018,7,4,1955245.0
2018-07-06,Île-de-France,22.25,2018,7,4,2289785.0
2018-07-07,Auvergne-Rhône-Alpes,21.31,2018,7,5,292729.0
2018-07-07,Bourgogne-Franche-Comté,21.65,2018,7,5,382717.0
2018-07-07,Bretagne,20.48,2018,7,5,469596.0
2018-07-07,Centre-Val de Loire,22.85,2018,7,5,542148.0
2018-07-07,Grand Est,21.19,2018,7,5,745602.0
2018-07-07,Hauts-de-France,21.56,2018,7,5,968677.0
2018-07-07,Normandie,21.35,2018,7,5,1085442.0
2018-07-07,Nouvelle-Aquitaine,22.67,2018,7,5,1274387.0
2018-07-07,Occitanie,23.75,2018,7,5,1445863.0
2018-07-07,Pays de la Loire,23.4,2018,7,5,1556054.0
2018-07-07,Provence-Alpes-Côte d'Azur,25.25,2018,7,5,1754159.0
2018-07-07,Île-de-France,24.01,2018,7,5,2058487.0
2018-07-08,Auvergne-Rhône-Alpes,21.46,2018,7,6,277640.0
2018-07-08,Bourgogne-Franche-Comté,21.98,2018,7,6,360226.0
2018-07-08,Bretagne,22.18,2018,7,6,438585.0
2018-07-08,Centre-Val de Loire,23.35,2018,7,6,509124.0
2018-07-08,Grand Est,20.81,2018,7,6,695824.0
2018-07-08,Hauts-de-France,22.14,2018,7,6,904094.0
2018-07-08,Normandie,21.41,2018,7,6,1012457.0
2018-07-08,Nouvelle-Aquitaine,24.53,2018,7,6,1195424.0
2018-07-08,Occitanie,25.02,2018,7,6,1360994.0
2018-07-08,Pays de la Loire,25.3,2018,7,6,1462375.0
2018-07-08,Provence-Alpes-Côte d'Azur,25.22,2018,7,6,1652012.0
2018-07-08,Île-de-France,23.89,2018,7,6,1940431.0
2018-07-09,Auvergne-Rhône-Alpes,21.42,2018,7,0,331782.0
2018-07-09,Bourgogne-Franche-Comté,21.6,2018,7,0,436833.0
2018-07-09,Bretagne,21.86,2018,7,0,537564.0
2018-07-09,Centre-Val de Loire,22.32,2018,7,0,623522.0
2018-07-09,Grand Est,20.2,2018,7,0,847174.0
2018-07-09,Hauts-de-France,20.22,2018,7,0,1088434.0
2018-07-09,Normandie,20.81,2018,7,0,1217287.0
2018-07-09,Nouvelle-Aquitaine,24.12,2018,7,0,1433663.0
2018-07-09,Occitanie,24.57,2018,7,0,1627925.0
2018-07-09,Pays de la Loire,23.72,2018,7,0,1758259.0
2018-07-09,Provence-Alpes-Côte d'Azur,25.86,2018,7,0,1967882.0
2018-07-09,Île-de-France,21.41,2018,7,0,2294131.0
2018-07-10,Auvergne-Rhône-Alpes,20.95,2018,7,1,343457.0
2018-07-10,Bourgogne-Franche-Comté,20.18,2018,7,1,451876.0
2018-07-10,Bretagne,20.3,2018,7,1,556258.0
2018-07-10,Centre-Val de Loire,20.06,2018,7,1,643655.0
2018-07-10,Grand Est,18.64,2018,7,1,873123.0
2018-07-10,Hauts-de-France,16.6,2018,7,1,1118431.0
2018-07-10,Normandie,18.72,2018,7,1,1248551.0
2018-07-10,Nouvelle-Aquitaine,22.85,2018,7,1,1469867.0
2018-07-10,Occitanie,24.25,2018,7,1,1667825.0
2018-07-10,Pays de la Loire,22.65,2018,7,1,1803318.0
2018-07-10,Provence-Alpes-Côte d'Azur,25.23,2018,7,1,2016823.0
2018-07-10,Île-de-France,19.41,2018,7,1,2341434.0
2018-07-11,Auvergne-Rhône-Alpes,18.47,2018,7,2,337301.0
2018-07-11,Bourgogne-Franche-Comté,16.97,2018,7,2,443660.0
2018-07-11,Bretagne,18.11,2018,7,2,546130.0
2018-07-11,Centre-Val de Loire,17.03,2018,7,2,631765.0
2018-07-11,Grand Est,17.61,2018,7,2,863071.0
2018-07-11,Hauts-de-France,18.11,2018,7,2,1108908.0
2018-07-11,Normandie,17.41,2018,7,2,1238776.0
2018-07-11,Nouvelle-Aquitaine,21.46,2018,7,2,1457054.0
2018-07-11,Occitanie,23.41,2018,7,2,1654161.0
2018-07-11,Pays de la Loire,19.33,2018,7,2,1787349.0
2018-07-11,Provence-Alpes-Côte d'Azur,24.28,2018,7,2,1997303.0
2018-07-11,Île-de-France,18.1,2018,7,2,2318439.0
2018-07-12,Auvergne-Rhône-Alpes,19.04,2018,7,3,338112.0
2018-07-12,Bourgogne-Franche-Comté,18.53,2018,7,3,445570.0
2018-07-12,Bretagne,18.3,2018,7,3,548752.0
2018-07-12,Centre-Val de Loire,19.32,2018,7,3,635034.0
2018-07-12,Grand Est,18.08,2018,7,3,870085.0
2018-07-12,Hauts-de-France,17.93,2018,7,3,1118214.0
2018-07-12,Normandie,17.52,2018,7,3,1247234.0
2018-07-12,Nouvelle-Aquitaine,21.24,2018,7,3,1468267.0
2018-07-12,Occitanie,22.54,2018,7,3,1664630.0
2018-07-12,Pays de la Loire,20.45,2018,7,3,1799164.0
2018-07-12,Provence-Alpes-Côte d'Azur,23.46,2018,7,3,2008958.0
2018-07-12,Île-de-France,19.96,2018,7,3,2331272.0
